time_s,hz
5.9108,210.546
5.9208,210.785
5.9308,207.393
6.1708,83.445
6.1808,81.909
6.2508,210.547
6.2608,212.801
6.2708,213.342
6.2808,213.244
6.2908,213.225
6.3008,213.309
6.3108,213.660
6.3208,215.799
6.3308,216.198
6.3408,216.184
6.3508,216.108
6.3608,216.231
6.3708,216.350
6.3808,217.300
6.3908,219.565
6.4008,219.227
6.4108,219.644
6.4208,219.763
6.4308,219.213
6.4408,219.737
6.4508,221.564
6.4608,222.374
6.4708,222.388
6.4808,222.228
6.4908,222.313
6.5008,222.290
6.5108,222.162
6.5208,221.899
6.5308,222.091
6.5408,221.820
6.5508,221.944
6.5608,222.096
6.5708,221.624
6.5808,222.450
6.5908,223.857
6.6008,224.889
6.6108,224.915
6.6208,223.224
6.6308,221.828
6.6408,219.598
6.6508,219.135
6.6608,219.351
6.6708,221.139
6.6808,222.537
6.6908,223.758
6.7008,223.085
6.7108,221.919
6.7208,219.775
6.7308,219.103
6.7408,218.966
6.7508,219.048
6.7608,219.086
6.7708,218.768
6.7808,219.189
6.7908,219.991
6.8008,221.885
6.8108,222.237
6.8208,221.973
6.8308,222.318
6.8408,221.857
7.0508,242.718
7.0608,242.357
7.0708,242.675
7.0808,244.626
7.0908,246.078
7.1008,247.202
7.1108,249.475
7.1208,250.283
7.1308,251.949
7.1408,253.698
7.1508,254.223
7.1608,256.321
7.1708,257.971
7.1808,258.722
7.1908,261.210
7.2008,261.919
7.2108,262.682
7.2208,265.399
7.2308,266.635
7.2408,267.323
7.2508,270.001
7.2608,271.166
7.2708,271.387
7.2808,273.732
7.2908,275.707
7.3008,275.940
7.3108,277.604
7.3208,280.238
7.3308,280.700
7.3408,280.708
7.3508,280.814
7.3608,280.725
7.3708,280.688
7.3808,280.430
7.3908,280.446
7.4008,280.849
7.4108,280.805
7.4208,281.174
7.4308,280.979
7.4408,280.612
7.4508,280.920
7.4608,281.002
7.4708,280.773
7.4808,280.707
7.4908,281.102
7.5008,283.423
7.5108,283.562
7.5208,281.561
7.5308,280.644
7.5408,278.249
7.5508,275.862
7.5608,276.077
7.5708,278.526
7.5808,280.333
7.5908,281.243
7.6008,281.427
7.6108,280.633
7.6208,279.764
7.6308,276.415
7.6408,275.782
7.6508,277.495
7.6608,280.245
7.6708,281.941
7.6808,283.156
7.6908,282.218
7.7008,281.225
7.7108,279.524
7.7208,276.145
7.7308,275.391
7.7408,275.374
7.7508,274.700
7.7608,275.950
7.7708,276.528
7.7808,276.231
7.7908,278.806
7.8008,280.493
7.8108,280.395
7.8208,280.753
7.8308,280.990
7.8408,280.678
7.8508,280.595
7.8608,280.566
7.8708,279.655
8.0208,299.829
8.0308,305.522
8.0408,312.197
8.0508,315.030
8.0608,319.211
8.0708,319.877
8.0808,323.056
8.0908,326.930
8.1008,330.624
8.1108,333.724
8.1208,337.580
8.1308,340.198
8.1408,342.476
8.1508,347.169
8.1608,348.866
8.1708,354.079
8.1808,356.163
8.1908,358.726
8.2008,363.082
8.2108,364.170
8.2208,368.504
8.2308,371.948
8.2408,372.167
8.2508,372.095
8.2608,372.102
8.2708,372.233
8.2808,372.300
8.2908,372.172
8.3008,372.383
8.3108,372.672
8.3208,371.784
8.3308,371.755
8.3408,371.896
8.3508,371.706
8.3608,371.881
8.3708,372.098
8.3808,372.309
8.3908,372.588
8.4008,372.246
8.4108,372.209
8.4208,372.169
8.4308,372.216
8.4408,372.183
8.4508,371.881
8.4608,371.940
8.4708,372.025
8.4808,372.096
8.4908,372.140
8.5008,372.194
8.5108,372.280
8.5208,372.135
8.5308,372.028
8.5408,371.877
8.5508,372.040
8.5608,372.262
8.5708,372.188
8.5808,372.142
8.5908,372.053
8.6008,372.114
8.6108,372.128
8.6208,372.137
8.6308,372.107
8.6408,371.939
8.6508,371.910
8.6608,371.925
8.6708,372.034
8.6808,371.824
8.6908,371.882
8.7008,372.035
8.7108,371.853
8.7208,373.466
8.7308,378.743
8.7408,380.454
8.7508,381.131
8.7608,380.913
8.7708,381.384
8.7808,380.830
8.7908,378.076
8.8008,373.989
8.8108,372.117
8.8208,373.376
9.6508,206.220
9.6608,207.583
9.6708,210.706
9.8208,207.417
9.8308,207.652
9.8408,207.768
9.8508,207.886
9.8608,207.787
9.8708,208.045
9.8808,207.763
9.8908,207.804
9.9008,207.847
9.9108,207.793
9.9208,207.828
9.9308,208.212
9.9408,207.961
9.9508,208.326
9.9608,208.337
9.9708,208.331
9.9808,208.205
9.9908,208.207
10.0008,207.983
10.0108,207.870
10.0208,207.882
10.0308,207.741
10.0408,207.763
10.0508,207.336
10.0608,207.250
10.0708,207.865
10.0808,208.894
10.0908,210.216
10.1008,209.766
10.1108,210.359
10.1208,210.498
10.1308,210.751
10.1408,211.015
10.5008,224.710
10.5108,224.143
10.5208,225.564
10.5308,227.514
10.5408,229.189
10.5508,231.193
10.5608,232.323
10.5708,234.340
10.5808,236.218
10.5908,238.313
10.6008,239.638
10.6108,241.787
10.6208,243.151
10.6308,245.359
10.6408,246.844
10.6508,249.110
10.6608,250.245
10.6708,252.139
10.6808,254.098
10.6908,256.276
10.7008,257.987
10.7108,258.824
10.7208,261.166
10.7308,262.550
10.7408,264.706
10.7508,266.561
10.7608,267.622
10.7708,270.182
10.7808,271.319
10.7908,273.205
10.8008,275.559
10.8108,276.596
10.8208,279.361
10.8308,280.664
10.8408,280.702
10.8508,280.702
10.8608,280.708
10.8708,280.683
10.8808,280.688
10.8908,280.731
10.9008,280.684
10.9108,280.720
10.9208,280.668
10.9308,280.875
10.9408,280.676
10.9508,281.388
10.9608,281.297
10.9708,281.126
10.9808,281.107
10.9908,281.396
11.0008,283.881
