time_s,hz
4.8843,466.1638
4.8943,466.1638
4.9043,466.1638
4.9143,466.1638
4.9243,466.1638
4.9343,466.1638
4.9443,466.1638
4.9543,466.1638
4.9643,466.1638
4.9743,466.1638
4.9843,466.1638
4.9943,466.1638
5.0043,466.1638
5.0143,466.1638
5.0243,466.1638
5.0343,470.202
5.0443,469.904
5.0543,470.033
5.0643,469.657
5.0743,469.405
5.0843,466.1638
5.1843,442.559
5.1943,439.128
5.2043,440
5.2143,440
5.2243,391.99542
5.2343,391.99542
5.2443,391.99542
5.2543,389.338
5.2643,391.99542
5.2743,391.99542
5.2843,349.22824
5.2943,349.22824
5.3043,347.882
5.3143,349.22824
5.3243,331.391
5.3343,329.62756
5.3443,329.62756
5.3543,293.66476
5.3643,293.66476
5.3743,293.66476
5.3843,293.66476
5.3943,293.66476
5.4043,293.66476
5.4143,293.66476
5.4243,293.66476
5.4343,293.66476
5.4443,293.66476
5.4543,293.66476
5.4643,293.66476
5.4743,293.66476
5.4843,293.66476
5.4943,293.66476
5.5043,293.66476
5.5143,293.66476
5.5243,293.66476
5.5343,293.66476
5.5443,293.66476
5.5543,293.66476
5.5643,293.66476
5.5743,293.66476
5.5843,293.66476
5.5943,293.66476
5.6043,293.66476
5.6143,293.66476
5.6243,293.66476
5.6343,293.66476
5.6443,293.66476
5.6543,293.66476
5.6643,293.66476
5.6743,293.66476
5.6843,293.66476
5.6943,293.66476
5.7043,293.66476
5.7143,293.66476
5.7243,293.66476
5.7343,293.66476
5.7443,293.66476
5.7543,293.66476
5.7643,293.66476
5.7743,293.66476
5.7843,293.66476
5.7943,296.035
5.8043,293.298
5.8143,293.66476
5.8243,293.66476
5.8343,292.21
5.8443,295.585
5.8543,293.66476
5.8643,293.66476
5.8743,293.66476
5.8843,293.66476
5.8943,293.66476
5.9043,295.438
5.9143,293.66476
5.9543,296.103
5.9643,296.045
5.9743,295.804
5.9843,296.109
5.9943,293.66476
6.0043,293.66476
6.0143,293.66476
6.0243,293.66476
6.0343,293.66476
6.0443,329.62756
6.0543,329.62756
6.0643,329.62756
6.0743,329.62756
6.0843,329.62756
6.0943,329.62756
6.1043,327.246
6.1143,331.473
6.1243,329.62756
6.1343,329.62756
6.1443,349.22824
6.1543,349.22824
6.1643,349.22824
6.1743,347.598
6.1843,350.291
6.1943,349.22824
6.2043,349.22824
6.2143,349.22824
6.2243,349.22824
6.2343,349.22824
6.2443,349.22824
6.2543,391.99542
6.2643,391.99542
6.2743,391.99542
6.2843,391.99542
6.2943,391.99542
6.3043,391.99542
6.3143,391.99542
6.3243,390.224
6.3343,390.903
6.3443,391.99542
6.3543,391.99542
6.3643,391.99542
6.3743,391.99542
6.3843,391.99542
6.3943,391.99542
6.4043,391.99542
6.4143,391.99542
6.4243,391.99542
6.4343,391.99542
6.4443,391.99542
6.4543,391.99542
6.4643,391.99542
6.4743,391.99542
6.4843,391.99542
6.4943,391.99542
6.5043,391.99542
6.5143,391.99542
6.5243,391.99542
6.5343,391.99542
6.5443,391.99542
6.5543,391.99542
6.5643,391.99542
6.5743,392.499
6.5843,390.291
6.5943,390.258
6.6043,393.108
6.6143,391.99542
6.6243,391.99542
6.6343,391.99542
6.6443,391.99542
6.6543,391.99542
6.6643,391.99542
6.6743,391.99542
6.6843,391.837
6.6943,390.323
6.7043,390.281
6.7143,390.269
6.7243,390.258
6.7343,390.29
6.7443,390.278
6.7543,391.071
6.7643,391.99542
6.7743,391.99542
6.7843,391.99542
6.7943,391.99542
6.8043,391.99542
6.8143,391.99542
6.8243,391.99542
6.8343,391.99542
7.3943,440
7.4043,440
7.4143,440
7.4243,440
7.4343,440
7.4443,440
7.4543,440
7.4643,440
7.4743,440
7.4843,440
7.4943,440
7.5043,440
7.5143,440
7.5243,440
7.5343,440
7.5443,440
7.5543,440
7.5643,440
7.5743,440
7.5843,440
7.5943,440
7.6043,440
7.6143,440
7.6243,440
7.6343,440
7.6443,440
7.6543,440
7.6643,440
7.6743,440
7.6843,440
7.6943,440
7.7043,440
7.7143,440
7.7243,440
7.7343,440
7.7443,440
7.7543,440
7.7643,442.999
7.7743,442.507
7.7843,443.485
7.8443,174.61412
7.8543,174.61412
7.8643,174.61412
7.8743,174.61412
7.8843,174.61412
7.8943,174.61412
7.9043,174.61412
7.9143,174.61412
8.0143,443.542
8.0243,441.41
8.0343,437.185
8.0443,440
8.0543,440
8.0643,440
8.0743,440
8.0843,391.99542
8.0943,391.99542
8.1043,391.99542
8.1143,394.714
8.1243,390.224
8.1343,391.99542
8.1443,391.99542
8.1543,391.99542
8.1643,349.22824
8.1743,349.22824
8.1843,349.22824
8.1943,349.22824
8.2043,349.4
8.2143,349.22824
8.2243,329.62756
8.2343,329.62756
8.2443,327.944
8.2543,329.62756
8.2643,329.62756
8.2743,329.62756
8.2843,293.66476
8.2943,293.66476
8.3043,293.66476
8.3143,296.157
8.3243,293.66476
8.3343,293.66476
8.3443,293.66476
8.3543,293.66476
8.3643,293.66476
8.3743,293.66476
8.3843,293.66476
8.3943,293.66476
8.4043,293.66476
8.4143,293.66476
8.4243,293.66476
8.4343,293.66476
8.4443,293.66476
8.4543,293.66476
8.4643,293.66476
8.4743,293.66476
8.4843,296.179
8.4943,292.85
8.5043,295.228
8.5143,293.66476
8.5243,293.66476
8.5343,293.66476
8.5443,293.66476
8.5543,293.66476
8.7243,293.443
8.7343,295.033
8.7443,296.181
8.7543,293.66476
8.7643,293.66476
8.7743,293.66476
8.7843,349.22824
8.7943,349.22824
8.8043,391.99542
8.8143,391.99542
8.8243,440
8.8343,440
8.8443,464.674
8.8543,466.1638
8.8643,466.1638
8.8743,466.1638
8.8843,466.1638
8.8943,466.1638
8.9043,466.1638
8.9143,466.1638
8.9243,466.1638
8.9343,466.1638
8.9443,466.1638
8.9543,466.1638
8.9643,466.1638
8.9743,466.1638
8.9843,466.1638
8.9943,466.1638
9.0043,466.1638
9.0143,466.1638
9.0243,470.069
9.0343,470.046
9.0443,466.1638
9.0543,466.1638
9.0643,469.521
9.0743,469.352
9.0843,466.1638
9.0943,466.1638
9.1043,466.1638
9.4043,440
9.4143,440
9.4243,440
9.4343,440
9.4443,440
9.4543,440
9.4643,440
9.4743,440
9.4843,443.823
9.4943,440
9.5043,440
9.5143,440
9.5243,440
9.5343,440
9.5443,440
9.5543,440
9.5643,440
9.5743,440
9.5843,440
9.5943,440
9.6043,440
9.6143,440
9.6243,440
9.6343,440
9.6443,440
9.6543,440
9.6643,440
9.6743,440
9.6843,440
9.6943,440
9.7043,440
9.7143,440
9.7243,440
9.7343,440
9.7443,440
9.7543,440
9.7643,440
9.7743,440
9.7843,440
9.7943,440
9.8043,440
9.8143,440
9.8243,440
9.8343,440
9.8443,466.1638
9.8543,466.1638
9.8643,466.1638
9.8743,440
9.8843,440
9.8943,440
9.9043,440
9.9143,440
9.9243,440
9.9343,440
9.9443,440
10.4543,391.99542
10.4643,391.99542
10.4743,391.99542
10.4843,391.99542
10.4943,391.99542
10.5043,391.99542
10.5143,391.99542
10.5243,391.99542
10.5343,391.99542
10.5443,391.99542
10.5543,391.99542
10.5643,391.99542
10.5743,391.99542
10.5843,391.99542
10.5943,391.99542
10.6043,391.99542
10.6143,391.99542
10.6243,391.99542
10.6343,391.99542
10.6443,391.99542
10.6543,391.99542
10.6643,391.99542
10.6743,391.99542
10.6843,391.99542
10.6943,391.99542
10.7043,391.99542
10.7143,391.99542
10.7243,391.99542
10.7343,391.99542
10.7443,391.99542
10.7543,391.99542
10.7643,391.99542
10.7743,391.99542
10.7843,391.99542
10.7943,391.99542
