time_s,hz
5.6037,222.218
5.6137,222.219
5.6237,222.206
5.6337,222.207
5.6437,222.214
5.6537,222.224
5.6637,222.239
5.6737,222.220
5.6837,222.215
5.6937,222.223
5.7037,222.219
5.7137,222.217
5.7237,222.227
5.7337,222.201
5.7437,222.207
5.7537,222.204
5.7637,222.264
5.7737,222.276
5.7837,222.226
5.7937,222.310
5.8037,222.174
5.8137,222.241
5.8237,222.093
5.8337,222.314
5.8437,222.274
5.8537,222.232
5.8637,222.216
5.8737,222.214
5.8837,222.215
5.8937,222.249
5.9037,223.212
5.9137,225.078
5.9237,225.365
5.9337,225.210
5.9437,223.466
5.9537,222.307
5.9637,221.738
5.9737,219.852
5.9837,219.189
5.9937,219.178
6.0037,219.571
6.0137,221.377
6.0237,222.359
6.0337,223.929
6.0437,224.904
6.0537,223.119
6.0637,222.235
6.0737,221.434
6.0837,219.581
6.0937,219.185
6.1037,219.185
6.1137,219.178
6.1237,219.198
6.1337,219.141
6.1437,219.195
6.1537,219.156
6.1637,219.761
6.1737,221.608
6.1837,222.268
6.1937,222.241
6.2037,222.229
6.2137,222.150
6.2237,221.550
6.2337,219.004
6.3237,226.386
6.3337,229.299
6.3437,231.809
6.3537,234.248
6.3637,237.135
6.3737,239.758
6.3837,242.727
6.3937,245.465
6.4037,247.675
6.4137,250.115
6.4237,252.822
6.4337,255.053
6.4437,257.895
6.4537,260.655
6.4637,263.216
6.4737,266.059
6.4837,268.436
6.4937,270.988
6.5037,273.527
6.5137,275.954
6.5237,278.602
6.5337,281.209
6.5437,284.274
6.5537,286.136
6.5637,289.124
6.5737,291.246
6.5837,294.231
6.5937,296.218
6.6037,296.284
6.6137,296.306
6.6237,296.308
6.6337,296.302
6.6437,296.340
6.6537,296.300
6.6637,296.338
6.6737,296.344
6.6837,296.390
6.6937,296.433
6.7037,296.739
6.7137,299.682
6.7237,301.850
6.7337,301.952
6.7437,301.570
6.7537,298.734
6.7637,296.479
6.7737,295.734
6.7837,292.643
6.7937,293.564
6.8037,296.058
6.8137,296.324
6.8237,298.672
6.8337,301.037
6.8437,298.143
6.8537,296.402
6.8637,295.274
6.8737,291.932
6.8837,290.930
6.8937,291.154
6.9037,293.746
6.9137,296.185
6.9237,296.384
6.9337,296.317
6.9437,296.274
6.9537,296.321
6.9637,296.023
6.9737,295.788
6.9837,295.565
7.4237,221.886
7.4337,222.448
7.4437,222.135
7.4537,222.007
7.4637,222.076
7.4737,222.117
7.4837,222.181
7.4937,222.210
7.5037,222.220
7.5137,222.203
7.5237,222.210
7.5337,222.208
7.5437,222.204
7.5537,222.187
7.5637,222.174
7.5737,222.156
7.5837,222.184
7.5937,222.169
7.6037,222.184
7.6137,222.211
7.6237,222.217
7.6337,222.211
7.6437,222.220
7.6537,222.225
7.6637,222.236
7.6737,222.229
7.6837,222.222
7.6937,222.236
7.7037,222.242
7.7137,222.228
7.7237,222.233
7.7337,222.230
7.7437,222.207
7.7537,222.199
7.7637,222.161
7.7737,222.168
7.7837,222.151
7.7937,222.195
7.8037,222.220
7.8137,222.210
7.8237,222.215
7.8337,222.206
7.8437,222.690
7.8537,224.607
7.8637,225.344
7.8737,225.015
7.8837,223.208
7.8937,222.142
7.9037,220.616
7.9137,219.274
7.9237,219.237
7.9337,220.365
7.9437,222.158
7.9537,223.879
7.9637,224.957
7.9737,223.218
7.9837,221.690
7.9937,219.815
8.0037,219.199
8.0137,219.174
8.0237,219.170
8.0337,219.167
8.0437,219.170
8.0537,219.211
8.0637,220.101
8.0737,221.833
8.0837,222.192
8.0937,222.206
8.1037,222.226
8.1137,221.374
8.1237,218.519
8.5337,244.057
8.5437,246.211
8.5537,247.438
8.5637,249.618
8.5737,250.132
8.5837,249.731
8.5937,249.881
8.6037,249.857
8.6137,249.872
8.6237,249.984
8.6337,250.028
8.6437,249.851
8.6537,249.980
8.6637,250.120
8.6737,249.999
8.6837,250.023
8.6937,250.072
8.7037,250.091
8.7137,250.027
8.7237,249.999
8.7337,249.948
8.7437,249.954
8.7537,250.017
8.7637,249.959
8.7737,249.905
8.7837,249.968
8.7937,249.973
8.8037,249.965
8.8137,249.970
8.8237,250.020
8.8337,250.009
8.8437,250.025
8.8537,249.999
8.8637,250.019
8.8737,250.023
8.8837,250.009
8.8937,250.009
8.9037,250.012
8.9137,250.025
8.9237,249.997
8.9337,250.035
8.9437,249.969
8.9537,250.012
8.9637,250.030
8.9737,250.000
